title,author,venue_name,publish_date,url,code,crawl_timestamp
FlexLog: A Shared Log for Stateful Serverless Computing,"Dimitra Giantsidi, Emmanouil Giortamis, Nathaniel Tornow, Florin Dinu, Pramod Bhatotia","<ul><li><span style=""color:#FF5733;"">Hpdc 2023 Proceedings of the 32nd International Symposium on High Performance Parallel and Distributed Computing</span></li></ul>","<li><span style=""color:#FF5733;"">2023-08-07</span></li>","<ul><li><a href=""https://doi.org/10.1145/3588195.3592993"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
FlexState: Flexible State Management of Network Functions,"Matteo Pozza, Ashwin Rao, Diego Lugones, Sasu Tarkoma","<ul><li><span style=""color:#FF5733;"">IEEE Access</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/access.2021.3061814"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:41
FlexVF: Adaptive network device services in a virtualized environment,"Brice Ekane, Tu Dinh Ngoc, Boris Teabe, Daniel Hagimont, Noël De Palma","<ul><li><span style=""color:#FF5733;"">Future Generation Computer Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2021-08-18</span></li>","<ul><li><a href=""https://doi.org/10.1016/j.future.2021.08.011"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:19
Flexible Resource Allocation for Relational Database-as-a-Service,"Pankaj Arora, Surajit Chaudhuri, Sudipto Das, Junfeng Dong, Cyril George, Ajay Kalhan, Arnd Christian König, Willis Lang, Changsong Li, Feng Li, Jiaqi Liu, Lukas M. Maas, A. G. Mata, Ishai Menache, Justin Moeller, Vivek Narasayya, Matthaios Olma, Morgan Oslake, Elnaz Rezai, Yi Shan, Manoj Syamala, Shize Xu, Vasileios Zois","<ul><li><span style=""color:#FF5733;"">Proceedings of the VLDB Endowment</span></li></ul>","<li><span style=""color:#FF5733;"">2023-09-01</span></li>","<ul><li><a href=""https://doi.org/10.14778/3625054.3625058"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:17
Floki,"Anna Maria Nestorov, Josep Ll. Berral, Claudia Misale, Chen Wang, David Carrera, Alaa Youssef","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2022-11-07</span></li>","<ul><li><a href=""https://doi.org/10.1145/3565384.3565890"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:08
Floki: a proactive data forwarding system for direct inter-function communication for serverless workflows,"Anna Maria Nestorov, Josep Lluís Berral, Claudia Misale, Chen Wang, David Carrera, Alaa Youssef","<ul><li><span style=""color:#FF5733;"">WOC@Middleware</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1145/3565384.3565890"" target=""_blank"" style=""color:#FF5733;"">[DBLP]</a></li></ul>",,2025-07-17 17:17:20
Flow-FL: Data-Driven Federated Learning for Spatio-Temporal Predictions in Multi-Robot Systems,"Nathalie Majcherczyk, Nishan Srishankar, Carlo Pinciroli","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2021-05-30</span></li>","<ul><li><a href=""https://doi.org/10.1109/icra48506.2021.9560791"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:26
FlowTalk: Language Support for Long-Latency Operations in Embedded Devices,"Alexandre Bergel, William Harrison, Vinny Cahill, Siobhàn Clarke","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Software Engineering</span></li></ul>","<li><span style=""color:#FF5733;"">2010-07-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/tse.2010.66"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:25
Flowi: uma plataforma para desenvolvimento e gerenciamento de modelos de aprendizado de máquina,Leonardo Claudio de Paula e Silva,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2022-09-30</span></li>","<ul><li><a href=""https://doi.org/10.11606/d.55.2022.tde-24112022-153525"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:56
Fluid-Shuttle: Efficient Cloud Data Transmission Based on Serverless Computing Compression,"Rong Gu, Shulin Wang, Haipeng Dai, Xiaofei Chen, Zhaokang Wang, Wenjie Bao, Jiaqi Zheng, Yaofeng Tu, Yihua Huang, Lianyong Qi, Xiaolong Xu, Wanchun Dou, Guihai Chen","<ul><li><span style=""color:#FF5733;"">IEEE ACM Transactions on Networking</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/TNET.2024.3402561"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
Fluidity: Providing flexible deployment and adaptation policy experimentation for serverless and distributed applications spanning cloud-edge-mobile environments,"Foivos Pournaropoulos, Alexandros Patras, Christos D. Antonopoulos, Nikolaos Bellas, Spyros Lalis","<ul><li><span style=""color:#FF5733;"">Future Generation Computer Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2024-03-21</span></li>","<ul><li><a href=""https://doi.org/10.1016/j.future.2024.03.031"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
Flutter Based Android Application for Smart Waste Management System,"Renu Dandge, Fardeen Shaikh, Tejasvini Dhoble, Sakshi Sable, Snehal Dusane","<ul><li><span style=""color:#FF5733;"">International Journal of Advanced Research in Science Communication and Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2023-11-16</span></li>","<ul><li><a href=""https://doi.org/10.48175/ijarsct-13668"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:39
Flux: Decoupled Auto-Scaling for Heterogeneous Query Workload in Alibaba AnalyticDB,"Wei Li, Jiachi Zhang, Ye Yin, Yan Li, Zhanyang Zhu, Wenchao Zhou, Liang Lin, Feifei Li","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2024-05-23</span></li>","<ul><li><a href=""https://doi.org/10.1145/3626246.3653381"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:11
Flyweight Network Functions for Network Slicing in IoT,"Clovis Anicet Ouedraogo, Samir Medjiah, Christophe Chassot, José Aguilar","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-10-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/saconet.2018.8585516"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:56
FnSched,"Amoghvarsha Suresh, Anshul Gandhi","<ul><li><span style=""color:#FF5733;"">Proceedings of the 5th International Workshop on Serverless Computing</span></li></ul>","<li><span style=""color:#FF5733;"">2019-11-18</span></li>","<ul><li><a href=""https://doi.org/10.1145/3366623.3368136"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>",,2025-07-17 16:00:36
FnSched: An Efficient Scheduler for Serverless Functions,"Amoghavarsha Suresh, Anshul Gandhi","<ul><li><span style=""color:#FF5733;"">WOSC@Middleware</span></li></ul>","<li><span style=""color:#FF5733;"">2019-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1145/3366623.3368136"" target=""_blank"" style=""color:#FF5733;"">[DBLP]</a></li></ul>",,2025-07-17 17:17:20
Fog Computing,Dattatri Jatla,"<ul><li><span style=""color:#FF5733;"">INTERANTIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT</span></li></ul>","<li><span style=""color:#FF5733;"">2022-06-13</span></li>","<ul><li><a href=""https://doi.org/10.55041/ijsrem14252"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:36
Fog Computing State of the Art: Concept and Classification of Platforms to Support Distributed Computing Systems,"Alexandra A. Kirsanova, Gleb Radchenko, Andrei Tchernykh","<ul><li><span style=""color:#FF5733;"">Supercomputing Frontiers and Innovations</span></li></ul>","<li><span style=""color:#FF5733;"">2021-09-01</span></li>","<ul><li><a href=""https://doi.org/10.14529/jsfi210302"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:19
Fog Function: Serverless Fog Computing for Data Intensive IoT Services,"Bin Cheng, Jonathan Fuerst, Gürkan Solmaz, Takuya Sanada","<ul><li><span style=""color:#FF5733;"">Proceedings 2019 IEEE International Conference on Services Computing Scc 2019 Part of the 2019 IEEE World Congress on Services</span></li></ul>","<li><span style=""color:#FF5733;"">2019-07-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/scc.2019.00018"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
Fog Robotics Algorithms for Distributed Motion Planning Using Lambda Serverless Computing,"Jeffrey Ichnowski, William Lee, Victor Murta, Samuel Paradis, Ron Alterovitz, Joseph E. Gonzalez, Ion Stoica, Ken Goldberg","<ul><li><span style=""color:#FF5733;"">Proceedings IEEE International Conference on Robotics and Automation</span></li></ul>","<li><span style=""color:#FF5733;"">2020-05-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/ICRA40945.2020.9196651"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
Fog computing serverless architecture for real time unpredictable traffic,"Navjeet Kaur, Ayush Mittal","<ul><li><span style=""color:#FF5733;"">Iop Conference Series Materials Science and Engineering</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-18</span></li>","<ul><li><a href=""https://doi.org/10.1088/1757-899X/1022/1/012026"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 16:00:36
"Fog computing: A taxonomy, systematic review, current trends and research challenges","Jagdeep Singh, Parminder Singh, Sukhpal Singh Gill","<ul><li><span style=""color:#FF5733;"">Journal of Parallel and Distributed Computing</span></li></ul>","<li><span style=""color:#FF5733;"">2021-06-29</span></li>","<ul><li><a href=""https://doi.org/10.1016/j.jpdc.2021.06.005"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:41
Fogfaas: providing serverless computing simulation for iFogSim and edge cloud,"Mohammad Mahdi Ghaseminya, Seyed Abolfazl Shahzadeh Fazeli, Jamshid Abouei, Elham Abbasi","<ul><li><span style=""color:#FF5733;"">The Journal of Supercomputing</span></li></ul>","<li><span style=""color:#FF5733;"">2025-04-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/s11227-025-07173-2"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
"Following the Data, Not the Function: Rethinking Function Orchestration
  in Serverless Computing","Minchen Yu, Tingjia Cao, Wei Wang, Ruichuan Chen","<ul><li><span style=""color:#FF5733;"">Proceedings of the 20th Usenix Symposium on Networked Systems Design and Implementation Nsdi 2023</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<ul><li><span style=""color:#FF5733;"">2021-09-28</span></li><li><span style=""color:#3357FF;"">2021-09-28</span></li></ul>","<ul><li><a href=""https://www.usenix.org/conference/nsdi23/presentation/yu"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li><li><a href=""http://arxiv.org/abs/2109.13492v3"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 17:17:20
Foot-Mounted Inertial Measurement Units-Based Device for Ankle Rehabilitation,"Alfonso Gómez-Espinosa, Nancy Espinosa-Castillo, Benjamín Valdés-Aguirre","<ul><li><span style=""color:#FF5733;"">Applied Sciences</span></li></ul>","<li><span style=""color:#FF5733;"">2018-10-24</span></li>","<ul><li><a href=""https://doi.org/10.3390/app8112032"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:09
Forecast for Container Retention in IoT Serverless Applications on OpenWhisk,"Ganeshan Mahalingam, Rajesh Appusamy","<ul><li><span style=""color:#FF5733;"">International Journal of Advanced Computer Science and Applications</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/10.14569/ijacsa.2024.01507119"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:25
Forecasting Models for Self-Adaptive Cloud Applications: A Comparative Study,"Vladimir Podolskiy, Anshul Jindal, Michael Gerndt, Yury Oleynik","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-09-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/saso.2018.00015"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:59
"Forecasting Weekly Dengue Cases by Integrating Google Earth Engine-Based Risk Predictor Generation and Google Colab-Based Deep Learning Modeling in Fortaleza and the Federal District, Brazil",Zhichao Li,"<ul><li><span style=""color:#FF5733;"">International Journal of Environmental Research and Public Health</span></li></ul>","<li><span style=""color:#FF5733;"">2022-10-19</span></li>","<ul><li><a href=""https://doi.org/10.3390/ijerph192013555"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:07
Foreign Keys Open the Door for Faster Incremental View Maintenance,"Christoforos Svingos, André Hernich, Hinnerk Gildhoff, Yannis Papakonstantinou, Yannis Ioannidis","<ul><li><span style=""color:#FF5733;"">Proceedings of the ACM on Management of Data</span></li></ul>","<li><span style=""color:#FF5733;"">2023-05-26</span></li>","<ul><li><a href=""https://doi.org/10.1145/3588720"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:05
Forensic Investigations in Cloud Environments,Lalita Anil Ingle,"<ul><li><span style=""color:#FF5733;"">International Journal of Advanced Research in Science Communication and Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2023-07-17</span></li>","<ul><li><a href=""https://doi.org/10.48175/ijarsct-12097"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:36
Forensic Operations for Recognizing SQLite Content (FORC): An Automated Forensic Tool for Efficient SQLite Evidence Extraction on Android Devices,"Eman Daraghmi, Zaer Qaroush, Monia Hamdi, Omar Cheikhrouhou","<ul><li><span style=""color:#FF5733;"">Applied Sciences</span></li></ul>","<li><span style=""color:#FF5733;"">2023-09-27</span></li>","<ul><li><a href=""https://doi.org/10.3390/app131910736"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:08
Forensic analysis of the Firefox 3 Internet history and recovery of deleted SQLite records,Murilo Tito Pereira,"<ul><li><span style=""color:#FF5733;"">Digital Investigation</span></li></ul>","<li><span style=""color:#FF5733;"">2009-02-08</span></li>","<ul><li><a href=""https://doi.org/10.1016/j.diin.2009.01.003"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:06
Foresight Plus: Scalable Serverless Real-Time Spatio-Temporal Traffic Forecasting,"Joe Oakley, Chris Conlan, Gündüz Vehbi Demirci, Alexandros Sfyridis, Hakan Ferhatosmanoğlu","<ul><li><span style=""color:#FF5733;"">Research Square (Research Square)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-09-19</span></li>","<ul><li><a href=""https://doi.org/10.21203/rs.3.rs-3353187/v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
Foreword: SEAMS 2022 Special Issue,"Bradley Schmerl, Javier Cámara, Martina Maggio","<ul><li><span style=""color:#FF5733;"">ACM Transactions on Autonomous and Adaptive Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2024-02-14</span></li>","<ul><li><a href=""https://doi.org/10.1145/3643642"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:36
Formal Foundations of Serverless Computing,"Abhinav Jangda, Donald Pinckney, Samuel Baxter, Breanna Devore-McDonald, Joseph Spitzer, Yuriy Brun, Arjun Guha","<ul><li><span style=""color:#FF5733;"">PACMPL, OOPSLA issue, vol. 3, October 2019, pp. 149:1-149:26</span></li></ul>","<li><span style=""color:#FF5733;"">2019-02-15</span></li>","<ul><li><a href=""http://arxiv.org/abs/1902.05870v6"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
Formal specification and verification,Stephan Merz,"<ul><li><span style=""color:#FF5733;"">Association for Computing Machinery eBooks</span></li></ul>","<li><span style=""color:#FF5733;"">2019-10-09</span></li>","<ul><li><a href=""https://doi.org/10.1145/3335772.3335780"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:28
Formalizing Event-Driven Behavior of Serverless Applications,"Matthew Obetz, Anirban Das, Timothy Castiglia, Stacy Patterson, Ana L. Milanova","<ul><li><span style=""color:#FF5733;"">Lecture notes in computer science</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<ul><li><span style=""color:#FF5733;"">2020-01-01</span></li><li><span style=""color:#3357FF;"">2019-12-08</span></li></ul>","<ul><li><a href=""https://doi.org/10.1007/978-3-030-44769-4_2"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/1912.03584v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-17 17:17:20
Formally Verifying Function Scheduling Properties in Serverless Applications,"Giuseppe De Palma, Saverio Giallorenzo, Jacopo Mauro, Matteo Trentin, Gianluigi Zavattaro","<ul><li><span style=""color:#FF5733;"">IT Professional</span></li></ul>","<li><span style=""color:#FF5733;"">2023-11-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/mitp.2023.3333071"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
Format preserving speech encryption for secured voice service on 3G/LTE network,"Han-gil Moon, Kiho Cho, Soonho Baek","<ul><li><span style=""color:#FF5733;"">2023 IEEE International Conference on Consumer Electronics (ICCE)</span></li></ul>","<li><span style=""color:#FF5733;"">2016-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/icce.2016.7430708"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:07
Foundations for Workflow Application Scheduling on D-Wave System,"Dawid Tomasiewicz, Maciej Pawlik, M. Malawski, Katarzyna Rycerz","<ul><li><span style=""color:#FF5733;"">Lecture notes in computer science</span></li></ul>","<li><span style=""color:#FF5733;"">2020-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/978-3-030-50433-5_40"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:09
Framework and Platform Support for General Purpose Serverless Computing,Lixiang Ao,"<ul><li><span style=""color:#FF5733;"">DBLP</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://www.escholarship.org/uc/item/2k83b5v1"" target=""_blank"" style=""color:#FF5733;"">[DBLP]</a></li></ul>",,2025-07-17 17:17:20
Frameworks Enabling Ubiquitous Mixed Reality Applications Across Dynamically Adaptable Device Configurations,"Sandro Weber, Linda Rudolph, Sven Liedtke, Christian Eichhorn, Daniel Dyrda, David A. Plecher, Gudrun Klinker","<ul><li><span style=""color:#FF5733;"">Frontiers in Virtual Reality</span></li></ul>","<li><span style=""color:#FF5733;"">2022-04-04</span></li>","<ul><li><a href=""https://doi.org/10.3389/frvir.2022.765959"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:25
FreeLoader: Scavenging Desktop Storage Resources for Scientific Data,"Sudharshan S. Vazhkudai, Xiaosong Ma, Vincent W. Freeh, Jonathan W. Strickland, Nandan Tammineedi, Stephen L. Scott","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2005-12-22</span></li>","<ul><li><a href=""https://doi.org/10.1109/sc.2005.27"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:12
Freely accessible ready to use global infrastructure for SARS-CoV-2 monitoring,"Wolfgang Maier, Simon Bray, Marius van den Beek, Dave Bouvier, Nathaniel Coraor, Milad Miladi, Babita Singh, Jordi Rambla, Dannon Baker, Nathan Roach, Simon Gladman, Frederik Coppens, Darren P. Martin, Andrew Lonie, Björn Grüning, Sergei L. Kosakovsky Pond, Anton Nekrutenko","<ul><li><span style=""color:#FF5733;"">bioRxiv (Cold Spring Harbor Laboratory)</span></li></ul>","<li><span style=""color:#FF5733;"">2021-03-25</span></li>","<ul><li><a href=""https://doi.org/10.1101/2021.03.25.437046"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:56
"Frenzy: A Memory-Aware Serverless LLM Training System for Heterogeneous
  GPU Clusters","Zue-An Chang, Sheng Xiao, Shuibing He, Siling Yang, Zhe Pan, Dong Li","<ul><li><span style=""color:#FF5733;"">CoRR</span></li></ul>","<li><span style=""color:#FF5733;"">2024-12-19</span></li>","<ul><li><a href=""https://doi.org/10.48550/arXiv.2412.14479"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
Frequently Updated Maps and their Public Display,"Michael P. Peterson, Paul Hunt","<ul><li><span style=""color:#FF5733;"">Cartographic Perspectives</span></li></ul>","<li><span style=""color:#FF5733;"">2021-06-24</span></li>","<ul><li><a href=""https://doi.org/10.14714/cp97.1675"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:39
Freyr $+$+: Harvesting Idle Resources in Serverless Computing via Deep Reinforcement Learning,"Hanfei Yu, Hao Wang, Jian Li, Xu Yuan, Seung-Jong Park","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Parallel and Distributed Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/TPDS.2024.3462294"" target=""_blank"" style=""color:#FF5733;"">[ScienceDirect]</a></li></ul>",,2025-07-17 17:17:20
From Backup and Restore to Multi-Site Active: Evaluating the Spectrum of AWS Disaster Recovery Solutions,Vivek Somi,"<ul><li><span style=""color:#FF5733;"">International Journal of Multidisciplinary Research and Growth Evaluation</span></li></ul>","<li><span style=""color:#FF5733;"">2025-01-01</span></li>","<ul><li><a href=""https://doi.org/10.54660/.ijmrge.2025.6.1.2154-2163"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:44
From Cloud to Serverless: MOO in the new Cloud epoch,"Michail Georgoulakis Misegiannis, Laurent d’Orazio, Verena Kantere","<ul><li><span style=""color:#FF5733;"">HAL (Le Centre pour la Communication Scientifique Directe)</span></li></ul>","<li><span style=""color:#FF5733;"">2022-03-29</span></li>","<ul><li><a href=""https://doi.org/10.48786/edbt.2022.58"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 17:17:20
From Component-Based Architectures to Microservices: A 25-years-long Journey in Designing and Realizing Service-Based Systems,"Giuseppe De Giacomo, Maurizio Lenzerini, Francesco Leotta, Massimo Mecella","<ul><li><span style=""color:#FF5733;"">Lecture notes in computer science</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/978-3-030-73203-5_1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:33
From FAIR to FAIRS: Data security by design for the global burden of animal diseases,"Deborah Stacey, Kenneth Wulff, Nidhip Chikhalla, Theresa M. Bernardo","<ul><li><span style=""color:#FF5733;"">Agronomy Journal</span></li></ul>","<li><span style=""color:#FF5733;"">2022-02-07</span></li>","<ul><li><a href=""https://doi.org/10.1002/agj2.21017"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:50
From Grid Middleware to a Grid Operating System,"Arshad Ali, Richard McClatchey, Ashiq Anjum, Irfan Habib, Kamran Soomro, Mohammad Asif, Ali Adil, Athar Mohsin","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2006-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/gcc.2006.49"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:02:56
From Infinity to Choreographies,"Bjørn Angel Kjær, Luı́s Cruz-Filipe, Fabrizio Montesi","<ul><li><span style=""color:#FF5733;"">Lecture notes in computer science</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/978-3-031-16767-6_6"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:01
From Monolith to Microservices: Lessons Learned on an Industrial Migration to a Web Oriented Architecture,"Jean-Philippe Gouigoux, Dalila Tamzalit","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2017-04-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/icsaw.2017.35"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:46
From Serverful to Serverless: A Spectrum of Patterns for Hosting Application Components,"Vladimir Yussupov, Jacopo Soldani, Uwe Breitenbücher, Antonio Brogi, Frank Leymann","<ul><li><span style=""color:#FF5733;"">Proceedings of the 11th International Conference on Cloud Computing and Services Science</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://doi.org/10.5220/0010481002680279"" target=""_blank"" style=""color:#FF5733;"">[CrossRef]</a></li></ul>",,2025-07-17 17:17:20
From Stateless to Stateful: A Comparative Analysis of Stateful Serverless Computing Frameworks,"Anisha Kumari, Abhish Kumar Anand, Bibhudatta Sahoo","<ul><li><span style=""color:#FF5733;"">Algorithms for intelligent systems</span></li></ul>","<li><span style=""color:#FF5733;"">2024-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1007/978-981-97-3526-6_19"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:05
From Storage to Insights: Architecting a Serverless Data Lake on AWS with S3 and Redshift,Kalpana Tella,"<ul><li><span style=""color:#FF5733;"">International Journal of Innovative Research in Science Engineering and Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2024-10-30</span></li>","<ul><li><a href=""https://doi.org/10.15680/ijirset.2024.1310116"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:01:31
From Text to Recommendations: How Vector Databases are Revolutionizing Personalized Content Delivery,Satyanand Kale,"<ul><li><span style=""color:#FF5733;"">International Journal for Research in Applied Science and Engineering Technology</span></li></ul>","<li><span style=""color:#FF5733;"">2024-04-23</span></li>","<ul><li><a href=""https://doi.org/10.22214/ijraset.2024.59852"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-17 16:03:53
